"Name","TID","RequiredData","RequiredAmount","PrimaryReward","PrimaryAmount","SecondaryReward","SecondaryAmount","NationKnowledgeReward","ReputationReward","ReputationCancelCost","CountInAutoGeneration","Tier","Tag1","Tag2","Tag3","Tag4","Tag5"
"Task0637","TID_HARBOR_TASK","Plank",33,"Coins",470,,,,,0,100,7,"Coin","Basic","SizeSmall","Construction",
"Task0638","TID_HARBOR_TASK","Plank",35,"Coins",490,,,,,0,100,7,"Coin","Basic","SizeSmall","Construction",
"Task0639","TID_HARBOR_TASK","Plank",38,"Coins",540,,,,,0,100,7,"Coin","Basic","SizeBig","Construction",
"Task0640","TID_HARBOR_TASK","Plank",40,"Coins",560,,,,,0,100,7,"Coin","Basic","SizeBig","Construction",
"Task0641","TID_HARBOR_TASK","Brick",30,"Coins",460,,,,,0,100,7,"Coin","Basic","SizeSmall","Construction",
"Task0642","TID_HARBOR_TASK","Brick",33,"Coins",510,,,,,0,100,7,"Coin","Basic","SizeSmall","Construction",
"Task0643","TID_HARBOR_TASK","Brick",35,"Coins",540,,,,,0,100,7,"Coin","Basic","SizeBig","Construction",
"Task0644","TID_HARBOR_TASK","Brick",37,"Coins",570,,,,,0,100,7,"Coin","Basic","SizeBig","Construction",
"Task0645","TID_HARBOR_TASK","Indigo",21,"Coins",470,,,,,0,40,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0646","TID_HARBOR_TASK","Indigo",22,"Coins",490,,,,,0,40,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0647","TID_HARBOR_TASK","Indigo",24,"Coins",540,,,,,0,40,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0648","TID_HARBOR_TASK","Indigo",26,"Coins",580,,,,,0,40,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0649","TID_HARBOR_TASK","FishPie",3,"Coins",500,,,,,0,100,7,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0650","TID_HARBOR_TASK","FishPie",3,"Coins",500,,,,,0,100,7,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0651","TID_HARBOR_TASK","FishPie",3,"Coins",500,,,,,0,100,7,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0652","TID_HARBOR_TASK","FishPie",3,"Coins",500,,,,,0,100,7,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0653","TID_HARBOR_TASK","SweetHerring",2,"Coins",450,,,,,0,100,7,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0654","TID_HARBOR_TASK","SweetHerring",2,"Coins",450,,,,,0,100,7,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0655","TID_HARBOR_TASK","SweetHerring",2,"Coins",450,,,,,0,100,7,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0656","TID_HARBOR_TASK","SweetHerring",3,"Coins",680,,,,,0,100,7,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0657","TID_HARBOR_TASK","DyeRed",7,"Coins",470,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0658","TID_HARBOR_TASK","DyeRed",7,"Coins",470,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0659","TID_HARBOR_TASK","DyeRed",8,"Coins",540,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0660","TID_HARBOR_TASK","DyeRed",8,"Coins",540,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0661","TID_HARBOR_TASK","DyeYellow",6,"Coins",500,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0662","TID_HARBOR_TASK","DyeYellow",6,"Coins",500,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0663","TID_HARBOR_TASK","DyeYellow",6,"Coins",500,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0664","TID_HARBOR_TASK","DyeYellow",7,"Coins",580,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0665","TID_HARBOR_TASK","DyeBlue",5,"Coins",490,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0666","TID_HARBOR_TASK","DyeBlue",5,"Coins",490,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0667","TID_HARBOR_TASK","DyeBlue",6,"Coins",580,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0668","TID_HARBOR_TASK","DyeBlue",6,"Coins",580,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0669","TID_HARBOR_TASK","Hat",3,"Coins",470,,,,,0,100,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0670","TID_HARBOR_TASK","Hat",3,"Coins",470,,,,,0,100,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0671","TID_HARBOR_TASK","Hat",3,"Coins",470,,,,,0,100,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0672","TID_HARBOR_TASK","Hat",4,"Coins",620,,,,,0,100,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0673","TID_HARBOR_TASK","AppleJuice",17,"Coins",470,,,,,0,100,7,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0674","TID_HARBOR_TASK","AppleJuice",18,"Coins",500,,,,,0,100,7,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0675","TID_HARBOR_TASK","AppleJuice",19,"Coins",520,,,,,0,100,7,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0676","TID_HARBOR_TASK","AppleJuice",21,"Coins",580,,,,,0,100,7,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0677","TID_HARBOR_TASK","BerryCake",2,"Coins",560,,,,,0,100,7,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0678","TID_HARBOR_TASK","BerryCake",2,"Coins",560,,,,,0,100,7,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0679","TID_HARBOR_TASK","BerryCake",2,"Coins",560,,,,,0,100,7,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0680","TID_HARBOR_TASK","BerryCake",2,"Coins",560,,,,,0,100,7,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0681","TID_HARBOR_TASK","CakeRoyale",1,"Coins",1270,,,,,0,100,7,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0682","TID_HARBOR_TASK","CakeRoyale",1,"Coins",1270,,,,,0,100,7,"Coin","Basic","SizeSmall","Food","NotConstruction"
"Task0683","TID_HARBOR_TASK","CakeRoyale",2,"Coins",2540,,,,,0,100,7,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0684","TID_HARBOR_TASK","CakeRoyale",2,"Coins",2540,,,,,0,100,7,"Coin","Basic","SizeBig","Food","NotConstruction"
"Task0685","TID_HARBOR_TASK","DyeGreen",2,"Coins",440,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0686","TID_HARBOR_TASK","DyeGreen",2,"Coins",440,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0687","TID_HARBOR_TASK","DyeGreen",2,"Coins",440,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0688","TID_HARBOR_TASK","DyeGreen",3,"Coins",660,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0689","TID_HARBOR_TASK","DyeOrange",2,"Coins",380,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0690","TID_HARBOR_TASK","DyeOrange",3,"Coins",570,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0691","TID_HARBOR_TASK","DyeOrange",3,"Coins",570,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0692","TID_HARBOR_TASK","DyeOrange",3,"Coins",570,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0693","TID_HARBOR_TASK","DyePurple",2,"Coins",410,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0694","TID_HARBOR_TASK","DyePurple",2,"Coins",410,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0695","TID_HARBOR_TASK","DyePurple",3,"Coins",610,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0696","TID_HARBOR_TASK","DyePurple",3,"Coins",610,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0697","TID_HARBOR_TASK","DyeRainbow",1,"Coins",660,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0698","TID_HARBOR_TASK","DyeRainbow",1,"Coins",660,,,,,0,50,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0699","TID_HARBOR_TASK","DyeRainbow",2,"Coins",1320,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0700","TID_HARBOR_TASK","DyeRainbow",2,"Coins",1320,,,,,0,50,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0701","TID_HARBOR_TASK","Plushie",2,"Coins",540,,,,,0,100,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0702","TID_HARBOR_TASK","Plushie",2,"Coins",540,,,,,0,100,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0703","TID_HARBOR_TASK","Plushie",2,"Coins",540,,,,,0,100,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0704","TID_HARBOR_TASK","Plushie",2,"Coins",540,,,,,0,100,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0705","TID_HARBOR_TASK","RuneGame",1,"Coins",310,,,,,0,100,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0706","TID_HARBOR_TASK","RuneGame",2,"Coins",630,,,,,0,100,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0707","TID_HARBOR_TASK","RuneGame",2,"Coins",630,,,,,0,100,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0708","TID_HARBOR_TASK","RuneGame",2,"Coins",630,,,,,0,100,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0709","TID_HARBOR_TASK","WoodenDuck",1,"Coins",340,,,,,0,100,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0710","TID_HARBOR_TASK","WoodenDuck",1,"Coins",340,,,,,0,100,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0711","TID_HARBOR_TASK","WoodenDuck",2,"Coins",690,,,,,0,100,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0712","TID_HARBOR_TASK","WoodenDuck",2,"Coins",690,,,,,0,100,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0713","TID_HARBOR_TASK","Marbles",1,"Coins",660,,,,,0,100,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0714","TID_HARBOR_TASK","Marbles",1,"Coins",660,,,,,0,100,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0715","TID_HARBOR_TASK","Marbles",2,"Coins",1330,,,,,0,100,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0716","TID_HARBOR_TASK","Marbles",2,"Coins",1330,,,,,0,100,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0717","TID_HARBOR_TASK","WoodenDoll",1,"Coins",1080,,,,,0,100,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0718","TID_HARBOR_TASK","WoodenDoll",1,"Coins",1080,,,,,0,100,7,"Coin","Basic","SizeSmall","Crafts","NotConstruction"
"Task0719","TID_HARBOR_TASK","WoodenDoll",2,"Coins",2170,,,,,0,100,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0720","TID_HARBOR_TASK","WoodenDoll",2,"Coins",2170,,,,,0,100,7,"Coin","Basic","SizeBig","Crafts","NotConstruction"
"Task0721","TID_HARBOR_TASK","Shirt",1,"Coins",310,,,,,0,100,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0722","TID_HARBOR_TASK","Shirt",2,"Coins",630,,,,,0,100,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0723","TID_HARBOR_TASK","Shirt",2,"Coins",630,,,,,0,100,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0724","TID_HARBOR_TASK","Shirt",2,"Coins",630,,,,,0,100,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0725","TID_HARBOR_TASK","Dress",1,"Coins",580,,,,,0,100,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0726","TID_HARBOR_TASK","Dress",1,"Coins",580,,,,,0,100,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0727","TID_HARBOR_TASK","Dress",2,"Coins",1160,,,,,0,100,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0728","TID_HARBOR_TASK","Dress",2,"Coins",1160,,,,,0,100,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0729","TID_HARBOR_TASK","Jacket",1,"Coins",460,,,,,0,100,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0730","TID_HARBOR_TASK","Jacket",1,"Coins",460,,,,,0,100,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0731","TID_HARBOR_TASK","Jacket",2,"Coins",920,,,,,0,100,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0732","TID_HARBOR_TASK","Jacket",2,"Coins",920,,,,,0,100,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0733","TID_HARBOR_TASK","RainbowSuit",1,"Coins",2170,,,,,0,100,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0734","TID_HARBOR_TASK","RainbowSuit",1,"Coins",2170,,,,,0,100,7,"Coin","Basic","SizeSmall","Clothes","NotConstruction"
"Task0735","TID_HARBOR_TASK","RainbowSuit",2,"Coins",4340,,,,,0,100,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0736","TID_HARBOR_TASK","RainbowSuit",2,"Coins",4340,,,,,0,100,7,"Coin","Basic","SizeBig","Clothes","NotConstruction"
"Task0737","TID_HARBOR_TASK","Wood",11,,,,,12,4,0,20,1,"Tech","Basic","SizeSmall","Construction",
"Task0738","TID_HARBOR_TASK","Wood",14,,,,,16,5,0,20,1,"Tech","Basic","SizeSmall","Construction",
"Task0739","TID_HARBOR_TASK","Wood",18,,,,,20,7,0,20,1,"Tech","Basic","SizeBig","Construction",
"Task0740","TID_HARBOR_TASK","Wood",21,,,,,24,8,0,20,1,"Tech","Basic","SizeBig","Construction",
"Task0741","TID_HARBOR_TASK","Berry",5,,,,,12,4,0,20,1,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0742","TID_HARBOR_TASK","Berry",6,,,,,15,5,0,20,1,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0743","TID_HARBOR_TASK","Berry",8,,,,,20,7,0,20,1,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0744","TID_HARBOR_TASK","Berry",10,,,,,25,8,0,20,1,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0745","TID_HARBOR_TASK","Mushroom",3,,,,,11,4,0,20,1,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0746","TID_HARBOR_TASK","Mushroom",5,,,,,18,6,0,20,1,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0747","TID_HARBOR_TASK","Mushroom",6,,,,,21,7,0,20,1,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0748","TID_HARBOR_TASK","Mushroom",7,,,,,25,8,0,20,1,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0749","TID_HARBOR_TASK","Egg",6,,,,,11,4,0,20,1,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0750","TID_HARBOR_TASK","Egg",9,,,,,17,6,0,20,1,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0751","TID_HARBOR_TASK","Egg",11,,,,,21,7,0,20,1,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0752","TID_HARBOR_TASK","Egg",13,,,,,24,8,0,20,1,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0753","TID_HARBOR_TASK","Clay",9,,,,,12,4,0,20,1,"Tech","Basic","SizeSmall","Construction",
"Task0754","TID_HARBOR_TASK","Clay",12,,,,,16,5,0,20,1,"Tech","Basic","SizeSmall","Construction",
"Task0755","TID_HARBOR_TASK","Clay",15,,,,,21,7,0,20,1,"Tech","Basic","SizeBig","Construction",
"Task0756","TID_HARBOR_TASK","Clay",18,,,,,25,8,0,20,1,"Tech","Basic","SizeBig","Construction",
"Task0757","TID_HARBOR_TASK","Wool",4,,,,,12,4,0,20,1,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task0758","TID_HARBOR_TASK","Wool",5,,,,,15,5,0,20,1,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task0759","TID_HARBOR_TASK","Wool",6,,,,,19,6,0,20,1,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task0760","TID_HARBOR_TASK","Wool",8,,,,,25,8,0,20,1,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task0761","TID_HARBOR_TASK","Socks",1,,,,,16,5,0,20,1,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task0762","TID_HARBOR_TASK","Socks",1,,,,,16,5,0,20,1,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task0763","TID_HARBOR_TASK","Socks",2,,,,,32,11,0,20,1,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task0764","TID_HARBOR_TASK","Socks",2,,,,,32,11,0,20,1,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task0765","TID_HARBOR_TASK","Figurine",2,,,,,11,4,0,20,1,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task0766","TID_HARBOR_TASK","Figurine",3,,,,,17,6,0,20,1,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task0767","TID_HARBOR_TASK","Figurine",3,,,,,17,6,0,20,1,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task0768","TID_HARBOR_TASK","Figurine",4,,,,,23,8,0,20,1,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task0769","TID_HARBOR_TASK","Wood",16,,,,,18,6,0,20,2,"Tech","Basic","SizeSmall","Construction",
"Task0770","TID_HARBOR_TASK","Wood",20,,,,,23,8,0,20,2,"Tech","Basic","SizeSmall","Construction",
"Task0771","TID_HARBOR_TASK","Wood",23,,,,,26,9,0,20,2,"Tech","Basic","SizeBig","Construction",
"Task0772","TID_HARBOR_TASK","Wood",27,,,,,30,10,0,20,2,"Tech","Basic","SizeBig","Construction",
"Task0773","TID_HARBOR_TASK","Berry",7,,,,,17,6,0,10,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0774","TID_HARBOR_TASK","Berry",9,,,,,22,7,0,10,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0775","TID_HARBOR_TASK","Berry",11,,,,,27,9,0,10,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0776","TID_HARBOR_TASK","Berry",12,,,,,30,10,0,10,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0777","TID_HARBOR_TASK","Mushroom",5,,,,,18,6,0,10,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0778","TID_HARBOR_TASK","Mushroom",6,,,,,21,7,0,10,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0779","TID_HARBOR_TASK","Mushroom",8,,,,,28,9,0,10,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0780","TID_HARBOR_TASK","Mushroom",9,,,,,32,11,0,10,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0781","TID_HARBOR_TASK","Egg",9,,,,,17,6,0,10,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0782","TID_HARBOR_TASK","Egg",12,,,,,22,7,0,10,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0783","TID_HARBOR_TASK","Egg",14,,,,,26,9,0,10,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0784","TID_HARBOR_TASK","Egg",16,,,,,30,10,0,10,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0785","TID_HARBOR_TASK","Clay",13,,,,,18,6,0,20,2,"Tech","Basic","SizeSmall","Construction",
"Task0786","TID_HARBOR_TASK","Clay",16,,,,,22,7,0,20,2,"Tech","Basic","SizeSmall","Construction",
"Task0787","TID_HARBOR_TASK","Clay",19,,,,,26,9,0,20,2,"Tech","Basic","SizeBig","Construction",
"Task0788","TID_HARBOR_TASK","Clay",23,,,,,31,10,0,20,2,"Tech","Basic","SizeBig","Construction",
"Task0789","TID_HARBOR_TASK","Wool",6,,,,,19,6,0,18,2,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task0790","TID_HARBOR_TASK","Wool",7,,,,,22,7,0,18,2,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task0791","TID_HARBOR_TASK","Wool",9,,,,,28,9,0,18,2,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task0792","TID_HARBOR_TASK","Wool",10,,,,,31,10,0,18,2,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task0793","TID_HARBOR_TASK","Socks",1,,,,,16,5,0,20,2,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task0794","TID_HARBOR_TASK","Socks",1,,,,,16,5,0,20,2,"Tech","Basic","SizeSmall","Clothes","NotConstruction"
"Task0795","TID_HARBOR_TASK","Socks",2,,,,,32,11,0,20,2,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task0796","TID_HARBOR_TASK","Socks",2,,,,,32,11,0,20,2,"Tech","Basic","SizeBig","Clothes","NotConstruction"
"Task0797","TID_HARBOR_TASK","Figurine",3,,,,,17,6,0,20,2,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task0798","TID_HARBOR_TASK","Figurine",4,,,,,23,8,0,20,2,"Tech","Basic","SizeSmall","Crafts","NotConstruction"
"Task0799","TID_HARBOR_TASK","Figurine",5,,,,,29,10,0,20,2,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task0800","TID_HARBOR_TASK","Figurine",5,,,,,29,10,0,20,2,"Tech","Basic","SizeBig","Crafts","NotConstruction"
"Task0801","TID_HARBOR_TASK","Bread",2,,,,,20,7,0,20,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0802","TID_HARBOR_TASK","Bread",2,,,,,20,7,0,20,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0803","TID_HARBOR_TASK","Bread",3,,,,,30,10,0,20,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0804","TID_HARBOR_TASK","Bread",3,,,,,30,10,0,20,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0805","TID_HARBOR_TASK","Wheat",4,,,,,16,5,0,18,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0806","TID_HARBOR_TASK","Wheat",6,,,,,24,8,0,18,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0807","TID_HARBOR_TASK","Wheat",7,,,,,28,9,0,18,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0808","TID_HARBOR_TASK","Wheat",8,,,,,32,11,0,18,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0809","TID_HARBOR_TASK","BerryPie",1,,,,,30,10,0,20,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0810","TID_HARBOR_TASK","BerryPie",1,,,,,30,10,0,20,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0811","TID_HARBOR_TASK","BerryPie",2,,,,,59,20,0,20,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0812","TID_HARBOR_TASK","BerryPie",2,,,,,59,20,0,20,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0813","TID_HARBOR_TASK","Flour",3,,,,,17,6,0,20,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0814","TID_HARBOR_TASK","Flour",4,,,,,22,7,0,20,2,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0815","TID_HARBOR_TASK","Flour",5,,,,,28,9,0,20,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0816","TID_HARBOR_TASK","Flour",5,,,,,28,9,0,20,2,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0817","TID_HARBOR_TASK","Wood",23,,,,,26,9,0,20,3,"Tech","Basic","SizeSmall","Construction",
"Task0818","TID_HARBOR_TASK","Wood",27,,,,,30,10,0,20,3,"Tech","Basic","SizeSmall","Construction",
"Task0819","TID_HARBOR_TASK","Wood",32,,,,,36,12,0,20,3,"Tech","Basic","SizeBig","Construction",
"Task0820","TID_HARBOR_TASK","Wood",36,,,,,41,14,0,20,3,"Tech","Basic","SizeBig","Construction",
"Task0821","TID_HARBOR_TASK","Berry",10,,,,,25,8,0,6,3,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0822","TID_HARBOR_TASK","Berry",12,,,,,30,10,0,6,3,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0823","TID_HARBOR_TASK","Berry",14,,,,,35,12,0,6,3,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0824","TID_HARBOR_TASK","Berry",16,,,,,40,13,0,6,3,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0825","TID_HARBOR_TASK","Mushroom",7,,,,,25,8,0,6,3,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0826","TID_HARBOR_TASK","Mushroom",9,,,,,32,11,0,6,3,"Tech","Basic","SizeSmall","Food","NotConstruction"
"Task0827","TID_HARBOR_TASK","Mushroom",10,,,,,35,12,0,6,3,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0828","TID_HARBOR_TASK","Mushroom",12,,,,,42,14,0,6,3,"Tech","Basic","SizeBig","Food","NotConstruction"
"Task0829","TID_HARBOR_TASK","Egg",14,,,,,26,9,0,6,3,"Tech","Basic","SizeSmall","Food","NotConstruction"
